knee_angle,hip_angle,left_knee,right_knee,filename,frame
153.95181960105054,148.91021761062825,125.78217037330936,153.64992948951718,Slow_Squat_720P.mp4,0
153.48923685039162,148.2959762389634,122.38732836434357,152.56407134907374,Slow_Squat_720P.mp4,1
153.00869373533533,147.55998036291626,117.83616632299888,151.56706439016654,Slow_Squat_720P.mp4,2
152.26712188998752,146.47951842736305,114.95039095006794,149.30083450859627,Slow_Squat_720P.mp4,3
151.083330195622,144.98442817209585,109.17604040937755,145.1643717237945,Slow_Squat_720P.mp4,4
149.8019826461979,143.3751259955673,102.57180218595744,142.11389734965312,Slow_Squat_720P.mp4,5
147.5710460760211,140.5242404338748,94.05376750402712,138.63715372134632,Slow_Squat_720P.mp4,6
145.05265304460954,137.35590813787914,89.28314449877234,136.02117826963627,Slow_Squat_720P.mp4,7
142.31267991804472,133.91738306538565,87.79138285596486,133.38425946312023,Slow_Squat_720P.mp4,8
139.5063434546929,130.45824495224846,86.57245625569254,131.92270914670374,Slow_Squat_720P.mp4,9
136.49423666409402,126.8676828535804,82.34746070639466,128.216086974404,Slow_Squat_720P.mp4,10
133.52093951913977,123.26793830080125,83.64074234742185,124.35129170911478,Slow_Squat_720P.mp4,11
130.23098378883094,119.36602379509681,82.06806635628732,119.08420723749137,Slow_Squat_720P.mp4,12
127.0915731905341,115.68573638518285,80.80730510339293,116.6612795332685,Slow_Squat_720P.mp4,13
123.54584076943107,111.67792925163953,78.84342485454023,111.201051321915,Slow_Squat_720P.mp4,14
119.85099917057015,107.60168095636463,74.82482725210264,107.52036827109376,Slow_Squat_720P.mp4,15
115.39816941908327,102.75706058854449,69.97683415968267,100.7529008862956,Slow_Squat_720P.mp4,16
110.7006066552821,97.81585392952557,64.61814257302744,95.33314762779588,Slow_Squat_720P.mp4,17
106.05024590957616,93.06168070242468,62.042109757306825,91.79876648917298,Slow_Squat_720P.mp4,18
102.12853341442178,89.14469026876692,62.28417942762389,91.63221977141075,Slow_Squat_720P.mp4,19
97.93294061475011,84.99525889253134,61.760697138581634,87.29212993556678,Slow_Squat_720P.mp4,20
94.53074995927042,81.57059568215017,61.00602221015972,87.38571673355716,Slow_Squat_720P.mp4,21
91.67128481181146,78.78706447161701,59.73519092984027,87.50411223888102,Slow_Squat_720P.mp4,22
88.9575904747003,76.21189137870603,57.60363160515864,81.75704052651744,Slow_Squat_720P.mp4,23
86.25026809682853,73.53551704101483,56.58527554798462,76.38189098269352,Slow_Squat_720P.mp4,24
83.74656059732787,71.03978631138877,56.482270937563236,74.27281399266846,Slow_Squat_720P.mp4,25
81.37850433161357,68.62982273856686,56.48976474467571,75.05582591141062,Slow_Squat_720P.mp4,26
79.63267511747804,66.84151626615225,56.55631965906198,75.0713254366181,Slow_Squat_720P.mp4,27
77.84726957644365,65.08054084659423,56.72478012737767,74.88787794631641,Slow_Squat_720P.mp4,28
76.07238449318497,63.23822246913941,58.21307615132841,75.07991665607028,Slow_Squat_720P.mp4,29
75.27270343367971,62.33597310058263,58.47183510181557,76.15927310998052,Slow_Squat_720P.mp4,30
75.31481127214875,62.27321907965274,58.21128331871983,76.67664585197687,Slow_Squat_720P.mp4,31
75.69989077738035,62.617084415867126,57.27820381308393,76.9683705292896,Slow_Squat_720P.mp4,32
76.23722202957906,63.17230195178507,57.36209578023549,78.81714467680173,Slow_Squat_720P.mp4,33
76.73115144308619,63.70459177962226,56.377790538497976,78.52883133116785,Slow_Squat_720P.mp4,34
77.35766634855042,64.38343680777804,56.06573831244294,79.2734822845661,Slow_Squat_720P.mp4,35
78.11874512376612,65.19707245537184,56.32877064405191,80.40746808258014,Slow_Squat_720P.mp4,36
78.72351545758497,65.91113133754115,55.882225535719364,80.39266544671241,Slow_Squat_720P.mp4,37
79.22434566409943,66.57810300319804,55.933871883312776,80.18245729757814,Slow_Squat_720P.mp4,38
79.67606163552912,67.15316346460948,56.50916303138749,80.13038232929753,Slow_Squat_720P.mp4,39
79.9025712823972,67.48694469460766,57.01423423219118,80.40271220487833,Slow_Squat_720P.mp4,40
80.53369391432626,68.23116662530136,56.79643068598715,82.9466897546713,Slow_Squat_720P.mp4,41
81.72829446185119,69.55665727858283,61.028894428906156,87.6356861172406,Slow_Squat_720P.mp4,42
83.28349921997336,71.23152302400011,62.161651509208326,91.29390138943523,Slow_Squat_720P.mp4,43
85.04294383005211,73.12347495568523,63.81331526941534,92.70877771726367,Slow_Squat_720P.mp4,44
87.07079267803685,75.23238292115694,64.11084131503442,94.3773992334713,Slow_Squat_720P.mp4,45
90.11760319518517,78.31525453917564,68.69095142041012,101.45805594933574,Slow_Squat_720P.mp4,46
94.31958320890958,82.54119478245333,72.91019013525354,109.81657230094925,Slow_Squat_720P.mp4,47
98.80060588982057,87.06916032719889,76.35665791083075,114.31384852104827,Slow_Squat_720P.mp4,48
103.30199875222503,91.74364012237525,78.04907383391172,119.14543615407169,Slow_Squat_720P.mp4,49
107.67634414012778,96.3905439028064,79.26608976848303,121.91431910475455,Slow_Squat_720P.mp4,50
112.27526568955467,101.23526083717663,83.17574394907149,124.90122856325195,Slow_Squat_720P.mp4,51
116.90727862702758,106.10499203135991,83.99928165806051,126.80148979578149,Slow_Squat_720P.mp4,52
121.13305989056565,110.60985123895159,86.07867486374363,131.03852479410244,Slow_Squat_720P.mp4,53
124.56304585515072,114.27586551660185,89.16132815492011,133.82647405304476,Slow_Squat_720P.mp4,54
127.61637726231207,117.51077197465811,91.2225485435302,135.68716837117756,Slow_Squat_720P.mp4,55
130.2234457761725,120.19192054232376,91.28344101566722,137.3949157510947,Slow_Squat_720P.mp4,56
132.82071131249342,122.7674072329575,91.55388996188452,140.09517785900107,Slow_Squat_720P.mp4,57
135.27338956306522,125.27594829820997,93.16790115595717,142.0699763172546,Slow_Squat_720P.mp4,58
137.93686008610854,128.00328074156036,94.81093825603989,145.44578345708476,Slow_Squat_720P.mp4,59
140.27873999765222,130.42633565369314,98.86079447143709,147.43168417490813,Slow_Squat_720P.mp4,60
142.33993251898528,132.6706388342774,99.07270618143315,148.25482170237618,Slow_Squat_720P.mp4,61
144.30745526891533,134.78912279107234,99.64555817192911,149.45982762068792,Slow_Squat_720P.mp4,62
146.35905852092563,136.96166983882134,102.5995593748487,151.75613851516692,Slow_Squat_720P.mp4,63
148.28427248047413,139.06733967838332,107.62963219802594,153.5716755758406,Slow_Squat_720P.mp4,64
150.12061075349106,141.01272905850902,110.60348531377,154.92434422837292,Slow_Squat_720P.mp4,65
151.6159530361569,142.6353067074124,113.97572033591499,155.91317943574555,Slow_Squat_720P.mp4,66
152.9069290606103,144.10719594942972,116.20105129831447,156.46851634608197,Slow_Squat_720P.mp4,67
154.25317548265775,145.5580535780537,118.2382270920696,157.67854665670853,Slow_Squat_720P.mp4,68
155.5879201625074,147.02315177020532,121.31847246130789,158.80304037963546,Slow_Squat_720P.mp4,69
156.6869488044077,148.30187518609955,125.17023856244185,159.44933900846888,Slow_Squat_720P.mp4,70
157.67782045693147,149.4425450048818,128.32524804317853,160.50777714350696,Slow_Squat_720P.mp4,71
158.63109928974993,150.62262493710523,130.27308009752767,161.59729605810222,Slow_Squat_720P.mp4,72
159.5565255530989,151.85086723304792,132.05332609887552,162.39116327918842,Slow_Squat_720P.mp4,73
160.59452657530287,153.186084747272,136.22039788557046,163.73452350150978,Slow_Squat_720P.mp4,74
161.58156930311938,154.50531745998157,140.54626788651848,164.58784575142403,Slow_Squat_720P.mp4,75
162.47483027089214,155.85379422930882,144.59297186959947,165.05586715404488,Slow_Squat_720P.mp4,76
163.34345335936877,157.16439297578503,147.89271075791447,165.52970062780508,Slow_Squat_720P.mp4,77
164.15434857848604,158.4458572273175,150.81223136680495,166.184043677328,Slow_Squat_720P.mp4,78
164.98083731146312,159.68812032501143,154.4930978183909,167.38271718894188,Slow_Squat_720P.mp4,79
165.82058935840737,160.9708958267174,157.5213444236966,168.2694276077979,Slow_Squat_720P.mp4,80
166.56727804039966,162.23227005694716,159.48534659496724,168.96134427545584,Slow_Squat_720P.mp4,81
167.25073805572202,163.49822407150327,161.14820856897296,169.3720658586807,Slow_Squat_720P.mp4,82
167.9269877056618,164.71586042144685,162.17945317725318,169.78961470362302,Slow_Squat_720P.mp4,83
168.55331956043375,165.95280577122185,163.15536941566899,169.91402361120905,Slow_Squat_720P.mp4,84
168.99745637891348,167.11351041364244,165.85456832708596,169.29300140668607,Slow_Squat_720P.mp4,85
169.36068190807902,168.2114192159418,167.90603788179826,169.9252958931007,Slow_Squat_720P.mp4,86
169.78201841872686,169.36830977285874,168.5255435337186,171.21878318233263,Slow_Squat_720P.mp4,87
170.17260571099197,170.4013408236195,170.8344292705187,171.6954553213116,Slow_Squat_720P.mp4,88
170.57235171831962,171.419331804192,173.637220017604,172.1702879099745,Slow_Squat_720P.mp4,89
171.03005250374696,172.49806451529798,175.50998614533248,172.9935202016141,Slow_Squat_720P.mp4,90
171.5542854407158,173.58813721598395,175.70846481540113,173.58365416999092,Slow_Squat_720P.mp4,91
172.21319808474655,174.69859420033828,176.97676460205136,173.9053899149012,Slow_Squat_720P.mp4,92
172.80109862720184,175.76539363480856,177.47480583753983,174.040599690288,Slow_Squat_720P.mp4,93
