knee_angle,hip_angle,left_knee,right_knee,filename,frame
179.88165250945673,170.10633516848873,174.97176219285447,179.8478962433433,me.mp4,0
179.82747320348494,170.19717029451067,174.28141036043493,179.7191145915414,me.mp4,1
179.75008713178488,170.23464972192906,173.92571500879905,179.51792891668464,me.mp4,2
179.59664939713866,170.2272078746185,174.14010634885338,178.98289845855385,me.mp4,3
179.41831027208698,170.2393201185657,174.45345543855487,178.52661464682868,me.mp4,4
179.22649457776464,170.22042679835948,174.5452503727349,178.07560041183052,me.mp4,5
178.96712511853983,170.2839418510579,174.8778005775662,178.0998225609965,me.mp4,6
178.75824615555482,170.35293625610214,174.9294165342913,178.38574350244815,me.mp4,7
178.62839192532815,170.46695862399528,174.49932052579715,178.8101349799548,me.mp4,8
178.61805782047765,170.64609868403997,174.0919939751673,179.4455901827309,me.mp4,9
178.7214298354837,170.97955548675418,176.3811345554802,179.70650256359644,me.mp4,10
178.89910461594073,171.2990380381252,174.95453423018336,179.77033811002778,me.mp4,11
179.1405999084176,171.66761573552324,174.69183401946853,179.76606745916843,me.mp4,12
179.3697280215449,172.00534731954576,173.99895835657375,179.7037193528876,me.mp4,13
179.5760856109874,172.22645891401476,173.95143836439286,179.83024662854595,me.mp4,14
179.73845859667426,172.3987660115496,174.37088670136606,179.94674587976272,me.mp4,15
179.76929681495864,172.50807221748434,176.04707910258045,179.66145771072158,me.mp4,16
179.72575466822406,172.40969345532952,175.59059436099406,179.40170753645455,me.mp4,17
179.71247275374313,172.27468966711572,176.41383133758285,179.67736470866092,me.mp4,18
179.67407798465123,172.06384222926604,176.48720495826143,179.49730407552528,me.mp4,19
179.56373112620935,171.6563850513106,175.71995366553378,178.93129134379436,me.mp4,20
179.2055480057204,170.9344610597994,174.68653611193912,177.32296478512345,me.mp4,21
178.72987435084676,170.01618461529077,174.42782119946736,176.61703029564714,me.mp4,22
178.19434314324573,168.97276152422037,174.08621425886545,175.9127392575145,me.mp4,23
177.63027764098032,167.91811559445105,173.79195642316077,175.45324902059681,me.mp4,24
176.95523674814777,166.8289197850921,173.26625511740832,174.95207845883277,me.mp4,25
176.18377319681434,165.7156265046536,172.91145729250937,174.0970592161915,me.mp4,26
175.37647248329137,164.71821573123992,173.03845631944853,173.28018634913371,me.mp4,27
174.74634741398364,164.04527034290342,173.04084087166842,172.91208929996913,me.mp4,28
174.1739866081222,163.53120902446244,173.15275975579831,172.61050465461685,me.mp4,29
173.6963505776009,163.14522875742225,173.4212984500565,172.56928704386533,me.mp4,30
173.25369925010185,162.8358185429809,173.54189458381987,172.35468972810358,me.mp4,31
172.86536804600084,162.60033146444462,173.69296228749118,172.23376003012564,me.mp4,32
172.59159882354353,162.4485219640735,173.8322328663016,172.18067465899037,me.mp4,33
172.41728239756907,162.36867191838226,173.8346646777957,172.05997136731253,me.mp4,34
172.29351328802292,162.32965154278264,174.00036150980813,172.04570553314593,me.mp4,35
172.21313666180433,162.32794238317052,173.77761437852172,172.0478682710869,me.mp4,36
172.17929627456596,162.37830139371758,173.84093967506672,172.3324043331967,me.mp4,37
172.2881953687093,162.61686314306408,174.84734572200736,173.1169833871069,me.mp4,38
172.45416486891563,163.00648768718,176.33286644202303,173.39554653157,me.mp4,39
172.63875223282915,163.59068389302118,177.5247873762837,173.47278620638517,me.mp4,40
172.82807470980313,164.3492969289873,179.18584760729422,173.3852287061303,me.mp4,41
173.07484063365996,165.31344253838523,179.53370089422629,173.77306700014378,me.mp4,42
173.39902196747602,166.4546306032777,178.88738492711644,174.31713760779905,me.mp4,43
173.78606134062736,167.73329100080406,179.96173755218717,175.04167994525628,me.mp4,44
174.1460192256725,168.8677189087223,179.29784509872766,175.6366885824229,me.mp4,45
174.49052122985944,170.01113099735946,179.93737567091847,175.80706056087854,me.mp4,46
174.8600182953334,171.01201204832165,178.9098980282447,176.05926566470282,me.mp4,47
175.303273851131,171.92378197389078,178.64875998469492,176.48801759671343,me.mp4,48
175.7741182038201,172.77026959895525,178.54157078007282,177.06897746896777,me.mp4,49
176.14937602819163,173.4564107170033,178.5856119429138,176.94394237839944,me.mp4,50
176.337108783141,173.90736168006302,178.5917212829088,176.35580922990204,me.mp4,51
176.40996063580857,174.29233055196485,178.56803778722173,176.14665155109589,me.mp4,52
176.3738630558685,174.48100785285058,178.3939114438843,175.55437750129818,me.mp4,53
176.19633736393078,174.55944543166538,178.174971480805,174.81658582113866,me.mp4,54
175.82857675670658,174.439627970227,176.85352456333737,173.91369334614407,me.mp4,55
175.30051946340228,174.09817308735452,176.34973555073745,173.3725764158377,me.mp4,56
174.69953932214517,173.62689869293268,176.15089100512535,172.7370813895995,me.mp4,57
174.0931129870494,173.13131023721058,176.1418878910475,172.11082488423204,me.mp4,58
173.48873971007916,172.6382630464084,176.49402403599683,171.916038612304,me.mp4,59
172.94914761752213,172.16370960121807,176.9201745662133,171.77723285339903,me.mp4,60
172.45105811778194,171.74185915871502,177.17790552837909,171.32995932295728,me.mp4,61
172.08610881792967,171.5395735636067,177.86309467147842,171.35904824717815,me.mp4,62
171.8196912860432,171.4738001477262,178.81163233397683,171.50765369263252,me.mp4,63
171.69611165894844,171.65829092693164,179.79293092171707,171.87202399993598,me.mp4,64
171.64731325118436,171.95672361882023,179.09631151377138,171.7692360298836,me.mp4,65
171.61011927906216,172.30247995604145,179.4655391183595,171.65568080744828,me.mp4,66
171.6002543673869,172.73812464920093,179.8450411647268,171.7081784716724,me.mp4,67
171.6808098686112,173.27903181016896,179.68801530191612,171.8938478315272,me.mp4,68
171.80878591592793,173.80679912274474,179.10821613972172,172.25488057839527,me.mp4,69
172.01785622951542,174.38250376584338,178.94501949312524,172.97114588774508,me.mp4,70
172.22633796414107,175.03221390607126,176.39816644196108,173.33139614231573,me.mp4,71
172.46436157629336,175.71287887345156,175.4399187420073,173.4354013149496,me.mp4,72
172.72874900823197,176.39718226597014,174.83021528637855,173.50639283101845,me.mp4,73
173.07498169920527,177.0533060033478,175.1560626992821,174.1318073084856,me.mp4,74
173.4561916000974,177.63899549839547,175.50088452099897,174.56231713777208,me.mp4,75
173.88726348819856,178.21923652435447,175.70455784687115,175.2723837951032,me.mp4,76
174.28266485857745,178.73898287782072,175.77645502839633,175.73895548039766,me.mp4,77
174.7150085269299,179.02633416720474,175.85519742620605,176.3578018207825,me.mp4,78
175.19694602148098,179.18268129137593,175.81212821197894,176.8089637768074,me.mp4,79
175.74153773765104,179.19854338511303,174.98233033862846,177.3185348442088,me.mp4,80
176.28897588230538,179.00961621504575,173.860035810594,177.96387432106607,me.mp4,81
176.96003142252422,178.64337380900605,172.58107242021424,179.259705919304,me.mp4,82
177.48402690371435,177.9273907778451,171.13203136364024,178.94035216343408,me.mp4,83
177.79286185461845,176.90619843429454,169.79084003277168,177.9008001367263,me.mp4,84
177.72314945766357,175.66773161552814,169.00618590869192,175.86981504209817,me.mp4,85
176.81210331996752,173.96347166289226,164.6572579770389,170.4316408129353,me.mp4,86
175.16344944354518,171.8096407607729,159.5546933994532,165.7779577092522,me.mp4,87
172.49055116354614,169.04703040960993,151.48396683185123,159.253586361073,me.mp4,88
168.48463060679177,165.37930116819075,143.70781926477068,151.21826202202325,me.mp4,89
163.59605661449064,161.0026787984419,137.31467679833256,144.72033421732615,me.mp4,90
158.0212256597372,156.16012933025675,135.43328787916468,138.87698345345257,me.mp4,91
152.45134791132634,151.06874881102902,131.272407472598,136.88067080322176,me.mp4,92
147.22033311719653,145.88107299837583,129.0056438532775,133.81453725402696,me.mp4,93
141.79009590714662,140.5207633702872,122.85481045920541,127.76629723890264,me.mp4,94
135.97141192727187,134.88306472579265,110.1261694309544,118.52279850194986,me.mp4,95
130.08793012936272,129.2685406762425,99.46929009241599,110.03388943665907,me.mp4,96
124.24978980571146,123.99533917166711,96.63694346043405,103.8533519517674,me.mp4,97
118.72578203000703,119.10444495675515,92.28088915338664,100.20892902352149,me.mp4,98
113.26354726526327,114.32347938463383,86.77650882694716,98.64502745001549,me.mp4,99
107.80616634152777,109.64978490354876,83.0937233195731,95.61287078787849,me.mp4,100
102.67292089470529,105.31570502813017,78.87773188801306,91.83357911114527,me.mp4,101
98.49162742986448,101.32165157233314,75.90430637120859,89.25374424806422,me.mp4,102
94.95293725255893,97.59935058355083,71.52927090577425,85.26305819552012,me.mp4,103
91.5957277165033,93.71789937057021,68.27777568823832,80.35288519937804,me.mp4,104
88.17081481005005,89.72261082032075,67.36490947692965,76.23453867834876,me.mp4,105
84.36943529521355,85.46801343845642,65.33660565400679,72.03537084616006,me.mp4,106
80.59381694456887,81.19222567123354,63.18930637503992,69.18354233336565,me.mp4,107
77.07405177634612,76.89328493070478,61.36428124306857,67.19522293358601,me.mp4,108
73.48291622093542,72.83233040097596,59.970481968025354,64.11579536018928,me.mp4,109
70.0427511552599,69.0923775223879,56.91863599165672,61.1819027357915,me.mp4,110
67.06080270191562,65.82704563669107,55.39918801630506,59.47924602596811,me.mp4,111
